Product ID,Product Name,Product Category,Product Description,Price,Stock Quantity,Supplier Name,Supplier Contact,Warranty Period,Product Dimensions,Manufacturing Date,Expiration Date,SKU,Product Tags,Color/Size Variations,Product Availability (Online/Store),Minimum Order Quantity,Return Policy,Seasonal Product,Supplier Location,Manufacturing Process,Product Ratings,Product Images
C61E0U0B,Laptop,Home Appliances,Product_OKL75,476.67,10,Supplier_DDF,AKV4V@supplier.com,3,12x6x17 cm,2023-07-30,2025-01-01,3IJ1L6,"BQY,1MD",Green/Large,Store,1,Exchange Only,No,Location_YYRQ9,Automated,2,img_O874A.jpg
A9Z5UXKO,Smartphone,Clothing,Product_APY1I,326.82,62,Supplier_L5R,W62BG@supplier.com,2,8x16x11 cm,2023-03-15,2025-01-01,HZH1MK,"D1P,DD1",Blue/Medium,Both,3,No Returns,Yes,Location_49KAY,Automated,3,img_QMKJF.jpg
HXF9PMZL,Laptop,Clothing,Product_XS19L,54.01,71,Supplier_5S8,EJRS0@supplier.com,1,14x11x14 cm,2023-03-15,2024-01-01,IMBSF6,"VAK,PD4",Blue/Medium,Both,4,30 Days,No,Location_YUDC0,Automated,2,img_3CSPB.jpg
676IFCAV,Headphones,Clothing,Product_OJNDH,304.09,24,Supplier_FOV,EDEFJ@supplier.com,3,10x18x15 cm,2023-03-15,2024-01-01,209HJ3,"ECD,QZC",Blue/Medium,Store,5,30 Days,Yes,Location_ESVBO,Manual,4,img_VPGUW.jpg
XG8F6QDT,Headphones,Home Appliances,Product_SDKDZ,199.47,47,Supplier_JO1,J6K12@supplier.com,3,19x18x13 cm,2023-03-15,2025-01-01,I4D1WS,"ZRO,I2I",Green/Large,Store,4,No Returns,No,Location_W95EH,Automated,3,img_FJGKL.jpg
EOSWMBEV,Laptop,Home Appliances,Product_1HCB1,85.47,22,Supplier_IN1,ZSLR8@supplier.com,3,13x10x20 cm,2023-03-15,2026-01-01,H9QL8Q,"5YC,RT6",Red/Small,Both,4,30 Days,Yes,Location_M7CB5,Manual,3,img_RXDD7.jpg
YNP0PT0G,Headphones,Home Appliances,Product_6KI8X,429.01,22,Supplier_GU2,W79U3@supplier.com,1,16x9x6 cm,2023-01-01,2026-01-01,GWB9GR,"L6W,2A4",Red/Small,Store,2,Exchange Only,Yes,Location_EE0NL,Automated,5,img_989CA.jpg
5OURQTWZ,Monitor,Home Appliances,Product_4QF03,202.47,65,Supplier_BAP,8J8GB@supplier.com,2,7x16x19 cm,2023-07-30,2024-01-01,DX98A5,"DTS,EK5",Blue/Medium,Online,5,Exchange Only,Yes,Location_C8IPE,Manual,1,img_W8J9U.jpg
ZZMAKRUE,Monitor,Electronics,Product_05JOW,238.32,70,Supplier_4WX,UL95M@supplier.com,2,5x18x7 cm,2023-07-30,2026-01-01,9ZXO9Q,"REG,0ER",Green/Large,Online,4,No Returns,No,Location_965CD,Automated,3,img_EWUSV.jpg
77UC5GUZ,Smartphone,Electronics,Product_TOIXS,468.95,64,Supplier_79O,J2JK3@supplier.com,1,8x5x11 cm,2023-01-01,2026-01-01,7J2HUA,"7KZ,Z6V",Blue/Medium,Online,2,Exchange Only,No,Location_MK4NX,Manual,2,img_I7GN2.jpg
YOGV167W,Smartphone,Electronics,Product_EOS78,89.48,65,Supplier_97M,NP2JV@supplier.com,3,18x5x9 cm,2023-07-30,2025-01-01,444MCP,"IOZ,S7Q",Blue/Medium,Store,4,30 Days,Yes,Location_OD4RY,Automated,5,img_6G54R.jpg
GK9HMP15,Smartphone,Clothing,Product_NEWTR,465.43,32,Supplier_4MW,AG0MY@supplier.com,1,9x15x12 cm,2023-07-30,2026-01-01,FWM6RB,"F9T,I1X",Blue/Medium,Online,4,Exchange Only,No,Location_5GAF2,Automated,5,img_EYFBR.jpg
82B4ZN9G,Smartphone,Home Appliances,Product_8U6UL,324.99,8,Supplier_JRG,XTLWI@supplier.com,3,17x6x18 cm,2023-03-15,2024-01-01,TZUAX5,"ARL,EXL",Green/Large,Store,4,Exchange Only,No,Location_BNT1R,Automated,3,img_6SKW6.jpg
Z5N3UX1X,Laptop,Home Appliances,Product_6RLDC,144.7,3,Supplier_C77,121SG@supplier.com,2,15x18x10 cm,2023-07-30,2024-01-01,3FIJLA,"0SA,1UG",Green/Large,Online,4,30 Days,Yes,Location_A7Y3W,Manual,2,img_CX0G3.jpg
QNAM10AB,Monitor,Home Appliances,Product_REQXI,202.1,49,Supplier_RGO,WNIF6@supplier.com,2,19x13x10 cm,2023-03-15,2024-01-01,LMG59K,"LYE,TQO",Blue/Medium,Store,3,30 Days,Yes,Location_N0REX,Automated,3,img_UUJ0G.jpg
LP9P0Y51,Smartphone,Electronics,Product_UV29H,494.75,62,Supplier_GCX,AGTK8@supplier.com,2,12x15x20 cm,2023-07-30,2024-01-01,IVBYGF,"IC1,MR6",Green/Large,Both,3,Exchange Only,No,Location_TJIS5,Automated,3,img_C49E3.jpg
UZPZIQHT,Headphones,Home Appliances,Product_WIDWR,401.89,57,Supplier_AUE,CGC5Z@supplier.com,3,19x17x9 cm,2023-03-15,2025-01-01,0A9GRC,"1NY,N5M",Red/Small,Online,5,No Returns,Yes,Location_LGV44,Automated,3,img_XU6TK.jpg
JRNZ97MP,Monitor,Clothing,Product_3CXLL,283.61,14,Supplier_PSC,RUPKW@supplier.com,3,16x6x6 cm,2023-07-30,2025-01-01,R2U4Z5,"7FP,16R",Green/Large,Both,1,Exchange Only,Yes,Location_CJ3H7,Automated,3,img_8VJYT.jpg
60DXDTLX,Smartphone,Clothing,Product_SBAID,469.93,47,Supplier_ESA,RJFTM@supplier.com,2,11x12x16 cm,2023-03-15,2024-01-01,3PLMK2,"ILK,19K",Red/Small,Online,1,No Returns,Yes,Location_W4501,Automated,3,img_CVXO1.jpg
QV3WDCTD,Smartphone,Home Appliances,Product_Y1IN7,305.57,45,Supplier_DED,CNQJE@supplier.com,2,16x9x15 cm,2023-07-30,2026-01-01,J2YQ7O,"HX0,0FB",Red/Small,Both,1,30 Days,No,Location_H6ZXG,Automated,5,img_LRGSS.jpg
PZ583NWR,Smartphone,Electronics,Product_WM1KP,100.27,22,Supplier_RX8,PNSTV@supplier.com,3,12x9x16 cm,2023-01-01,2024-01-01,I0W1A4,"2GQ,PCW",Blue/Medium,Online,1,No Returns,No,Location_0XITL,Manual,2,img_7CIEG.jpg
9XS4YBSD,Headphones,Clothing,Product_9CX0W,56.21,53,Supplier_2V3,TPJXX@supplier.com,3,13x13x5 cm,2023-07-30,2024-01-01,E1KAI9,"OYS,0P3",Blue/Medium,Both,5,30 Days,No,Location_R3Q15,Automated,1,img_6M4R2.jpg
DZ1Y87IC,Smartphone,Clothing,Product_C2KLQ,483.41,25,Supplier_17J,75LT5@supplier.com,2,8x9x13 cm,2023-03-15,2025-01-01,K06H24,"F9H,FYL",Red/Small,Online,5,Exchange Only,Yes,Location_O1IXO,Manual,2,img_UH6UH.jpg
9A41IXAC,Headphones,Clothing,Product_LUKN4,54.72,11,Supplier_V2W,99F4Y@supplier.com,1,12x5x11 cm,2023-07-30,2025-01-01,4KCC24,"IHC,HOR",Blue/Medium,Online,3,No Returns,No,Location_RLF3T,Manual,5,img_7Q4W6.jpg
14H4MW7J,Monitor,Home Appliances,Product_OVBVK,72.0,14,Supplier_70I,HJA0G@supplier.com,1,14x7x17 cm,2023-01-01,2026-01-01,AX34BP,"UWE,RL3",Blue/Medium,Store,1,No Returns,Yes,Location_53XAH,Automated,5,img_LNR7X.jpg
ZFMENA92,Headphones,Home Appliances,Product_0R637,261.02,82,Supplier_25P,Z1TV0@supplier.com,2,8x11x15 cm,2023-01-01,2024-01-01,MKZYCR,"10W,6ER",Red/Small,Both,1,30 Days,Yes,Location_DYT7Z,Manual,2,img_N92AR.jpg
371SKDU9,Headphones,Home Appliances,Product_1Z44M,87.64,90,Supplier_XTK,0CCPG@supplier.com,2,5x15x13 cm,2023-07-30,2024-01-01,EO000K,"N4V,W4I",Green/Large,Both,1,30 Days,Yes,Location_1L895,Automated,2,img_CZ92Z.jpg
QWX0WEU4,Laptop,Electronics,Product_FF5AE,332.83,96,Supplier_S6Y,VFZOF@supplier.com,1,16x5x13 cm,2023-01-01,2026-01-01,IAEKON,"LOK,MWA",Green/Large,Online,3,Exchange Only,Yes,Location_25JJ0,Manual,3,img_YF3ZY.jpg
UE1BD1O2,Laptop,Electronics,Product_4K3CM,313.1,22,Supplier_WX7,KAX1I@supplier.com,1,5x20x12 cm,2023-01-01,2026-01-01,OWJKFT,"MH3,3P7",Red/Small,Store,5,30 Days,No,Location_QENMU,Automated,5,img_V9USH.jpg
4HOPJ20D,Monitor,Clothing,Product_J5KAU,213.26,11,Supplier_COW,6WW4E@supplier.com,2,17x13x16 cm,2023-07-30,2026-01-01,ICF0BY,"2GC,AX9",Green/Large,Online,1,Exchange Only,No,Location_X3B5O,Manual,5,img_0BABE.jpg
ZPRXZQ0H,Laptop,Clothing,Product_ZUJUA,458.94,81,Supplier_JET,AK6HW@supplier.com,1,18x15x9 cm,2023-01-01,2026-01-01,7IIGIA,"G8V,RK6",Green/Large,Both,2,No Returns,Yes,Location_NV0HM,Manual,3,img_KHO5W.jpg
452QQM7G,Smartphone,Electronics,Product_ZHIJQ,256.52,20,Supplier_ZUC,9TUP7@supplier.com,3,13x11x19 cm,2023-01-01,2025-01-01,WS35I0,"3NR,AM6",Green/Large,Both,2,No Returns,Yes,Location_EHMFA,Manual,2,img_WY83B.jpg
THN0NTTN,Laptop,Electronics,Product_T9E3Q,110.19,64,Supplier_ANI,D33K4@supplier.com,3,14x13x10 cm,2023-07-30,2025-01-01,ZBVJAK,"VXE,YS7",Blue/Medium,Store,3,30 Days,No,Location_NL3OU,Automated,5,img_EF02I.jpg
6Q67QPJT,Monitor,Electronics,Product_FDLLE,35.8,43,Supplier_KS6,I919F@supplier.com,3,5x8x5 cm,2023-07-30,2026-01-01,21RF5H,"UQE,MCQ",Green/Large,Both,5,No Returns,Yes,Location_MERQG,Manual,4,img_EXRMB.jpg
IJJDSPIH,Smartphone,Electronics,Product_I8P0G,492.25,96,Supplier_0NH,QORK2@supplier.com,3,11x14x6 cm,2023-01-01,2024-01-01,GN97S1,"87Y,PAG",Red/Small,Online,1,30 Days,Yes,Location_TBJZU,Automated,1,img_QLS6L.jpg
1SJCFOQQ,Smartphone,Electronics,Product_P6CDN,304.01,6,Supplier_F75,2MLY4@supplier.com,2,8x20x11 cm,2023-07-30,2025-01-01,24L2VD,"GA7,8TK",Green/Large,Store,5,Exchange Only,No,Location_DY425,Manual,4,img_OWCBY.jpg
1VXIFGHN,Laptop,Electronics,Product_KD4HQ,469.16,2,Supplier_TZI,PMW57@supplier.com,1,8x5x11 cm,2023-03-15,2024-01-01,ZJ3LMN,"LRU,EBV",Red/Small,Online,5,30 Days,Yes,Location_EYGNG,Automated,5,img_GNF2L.jpg
6TDS8KDM,Headphones,Home Appliances,Product_CEURZ,369.31,16,Supplier_X7W,Z1V9M@supplier.com,2,8x6x16 cm,2023-01-01,2025-01-01,GU0IX7,"4NY,A00",Blue/Medium,Both,5,Exchange Only,No,Location_1M06X,Manual,1,img_T6WP2.jpg
5UDA0YVP,Smartphone,Home Appliances,Product_556JJ,111.61,11,Supplier_QVD,SB1GJ@supplier.com,2,11x11x12 cm,2023-03-15,2025-01-01,KEVY1F,"0K6,XIV",Blue/Medium,Online,5,30 Days,No,Location_FLSX2,Manual,5,img_ZY1OG.jpg
6W4UX5ZV,Laptop,Home Appliances,Product_VRW93,349.03,96,Supplier_PVB,4P0ZS@supplier.com,3,12x18x15 cm,2023-07-30,2026-01-01,3R2KAN,"N1P,3FZ",Blue/Medium,Store,5,Exchange Only,Yes,Location_C3ZVO,Manual,4,img_7OELA.jpg
XHO4U7S3,Monitor,Home Appliances,Product_OX4JT,63.84,49,Supplier_4ZW,T6XMQ@supplier.com,3,6x14x19 cm,2023-01-01,2025-01-01,T3I3HL,"X7N,3TK",Red/Small,Online,1,No Returns,No,Location_IWMK5,Automated,1,img_LVAXN.jpg
P878UE7M,Smartphone,Electronics,Product_8FX2U,436.25,62,Supplier_UZQ,WCLHU@supplier.com,2,18x7x19 cm,2023-07-30,2024-01-01,D1CK0W,"BAH,BFN",Green/Large,Store,2,30 Days,Yes,Location_Z4DLF,Manual,1,img_MVVLW.jpg
6DLXKHUD,Monitor,Home Appliances,Product_ZBXUE,45.27,22,Supplier_6T2,B73T1@supplier.com,1,13x9x19 cm,2023-01-01,2026-01-01,MGPLQ5,"SEY,R37",Red/Small,Online,2,No Returns,No,Location_P9383,Automated,4,img_CW0DL.jpg
2UQPPAJF,Monitor,Electronics,Product_89GAH,288.33,26,Supplier_BWO,QVLL6@supplier.com,3,11x5x8 cm,2023-03-15,2025-01-01,7J7MAJ,"9OI,BA5",Blue/Medium,Store,2,30 Days,No,Location_779IG,Manual,3,img_QFQ5P.jpg
OY4Q2542,Laptop,Electronics,Product_W4IXX,348.9,75,Supplier_BUT,EIMDW@supplier.com,1,8x16x8 cm,2023-03-15,2025-01-01,Y96SWP,"8SO,V17",Red/Small,Store,1,No Returns,Yes,Location_CIJLV,Manual,3,img_YTNFW.jpg
MADM4BKK,Headphones,Clothing,Product_7WYZY,140.71,9,Supplier_K2T,UI2YA@supplier.com,3,12x5x6 cm,2023-03-15,2026-01-01,AP6MHV,"686,280",Red/Small,Store,4,No Returns,Yes,Location_L08QQ,Automated,2,img_WORPF.jpg
CHGNGV6C,Headphones,Home Appliances,Product_HHCRR,423.68,14,Supplier_DGY,2HOON@supplier.com,1,8x5x10 cm,2023-03-15,2024-01-01,O3YLEI,"GRV,G9I",Red/Small,Store,3,No Returns,Yes,Location_ZPCQO,Automated,1,img_FKNB9.jpg
4T15KWFE,Headphones,Electronics,Product_THESV,362.7,57,Supplier_5ZT,7DWTJ@supplier.com,1,14x16x11 cm,2023-01-01,2024-01-01,LVGOP5,"XZA,R02",Blue/Medium,Store,2,Exchange Only,Yes,Location_86EP3,Automated,3,img_PC5SJ.jpg
AUFKDYGJ,Smartphone,Clothing,Product_7OVZY,369.67,29,Supplier_IWL,JCG7L@supplier.com,3,6x6x6 cm,2023-07-30,2024-01-01,HRN63J,"U3K,5FY",Red/Small,Store,2,No Returns,No,Location_EQARY,Automated,1,img_IZZ90.jpg
CGPFZ5DX,Monitor,Clothing,Product_6YNUA,23.6,34,Supplier_66U,YP71L@supplier.com,1,16x20x12 cm,2023-07-30,2025-01-01,9ZB5T2,"2HB,ZLD",Red/Small,Both,1,30 Days,No,Location_FCANA,Manual,4,img_D940G.jpg
3AJ9A4BT,Laptop,Clothing,Product_SHP5R,267.67,39,Supplier_LJ4,2U8J6@supplier.com,2,6x19x13 cm,2023-07-30,2024-01-01,DADXU3,"N3U,AMZ",Red/Small,Both,5,Exchange Only,Yes,Location_L23NA,Automated,5,img_EAM12.jpg
UH7OZ8LZ,Headphones,Clothing,Product_PKQX8,62.18,78,Supplier_T79,3L4H6@supplier.com,3,16x18x15 cm,2023-07-30,2024-01-01,IA6TNN,"XS8,KAI",Green/Large,Store,5,30 Days,Yes,Location_4E1MF,Automated,1,img_TUZA0.jpg
X4QRSLWD,Monitor,Clothing,Product_XRN8U,381.07,66,Supplier_1Z6,JZXH9@supplier.com,1,17x18x7 cm,2023-03-15,2025-01-01,XVZ6NU,"1IK,V4E",Green/Large,Both,4,No Returns,Yes,Location_FDJ4I,Automated,4,img_FFWB5.jpg
90OAFL84,Laptop,Clothing,Product_5KQFN,251.31,93,Supplier_Z4I,7EA8S@supplier.com,3,13x6x7 cm,2023-07-30,2024-01-01,K356WG,"P4J,T0E",Red/Small,Store,4,Exchange Only,No,Location_XZJNM,Automated,5,img_PX8MJ.jpg
0IFZDEVU,Laptop,Home Appliances,Product_3J9DC,378.84,26,Supplier_JN5,ROQXF@supplier.com,1,12x16x17 cm,2023-03-15,2025-01-01,MO9UHN,"IKM,TA8",Green/Large,Online,1,30 Days,Yes,Location_C0X5N,Manual,4,img_VWO1Z.jpg
ZAE1OQ5I,Monitor,Home Appliances,Product_2MDJU,293.46,12,Supplier_BAA,MGFJ9@supplier.com,1,17x13x9 cm,2023-03-15,2024-01-01,WOSZNU,"JT5,SZ9",Green/Large,Online,3,Exchange Only,No,Location_ZGZVG,Automated,5,img_ZKLJI.jpg
93N3CDT8,Headphones,Electronics,Product_GR9SC,23.01,46,Supplier_549,YCTYH@supplier.com,2,15x20x14 cm,2023-01-01,2026-01-01,5N8S6Q,"QF0,DRM",Blue/Medium,Store,2,No Returns,Yes,Location_PJF3I,Manual,5,img_EXNFQ.jpg
AOVJX1OH,Monitor,Electronics,Product_962WG,33.68,98,Supplier_W3N,C408O@supplier.com,1,16x9x19 cm,2023-03-15,2024-01-01,LR53G7,"ET0,W0G",Green/Large,Store,1,Exchange Only,No,Location_DEPW9,Automated,5,img_ZX0W1.jpg
TNVVY9Z5,Headphones,Electronics,Product_PSLPT,11.65,31,Supplier_TO8,6SNLW@supplier.com,2,12x12x11 cm,2023-03-15,2025-01-01,RP0XS9,"W1Y,OI5",Blue/Medium,Online,5,No Returns,Yes,Location_ETMLA,Automated,1,img_6KSXW.jpg
QJJQ3MHY,Smartphone,Clothing,Product_M4WXT,10.14,9,Supplier_I8V,HOZOQ@supplier.com,3,9x10x16 cm,2023-03-15,2025-01-01,36758J,"CWV,JW5",Blue/Medium,Both,2,30 Days,No,Location_CEFRI,Automated,2,img_B2A25.jpg
PJ8EID7D,Smartphone,Home Appliances,Product_543KK,282.2,25,Supplier_O7H,B292V@supplier.com,3,18x6x12 cm,2023-01-01,2024-01-01,I4F6OB,"NF4,L31",Green/Large,Store,3,30 Days,Yes,Location_9JVI7,Manual,4,img_QK6R6.jpg
6LMRP6OG,Laptop,Home Appliances,Product_IVETY,166.57,38,Supplier_GPK,9KKEG@supplier.com,3,7x5x5 cm,2023-01-01,2024-01-01,6URXG3,"A99,3M2",Green/Large,Store,3,Exchange Only,Yes,Location_ROK9K,Automated,3,img_L2LA2.jpg
Q0NTEQZM,Smartphone,Clothing,Product_B42LM,182.28,81,Supplier_WK8,LRYQ6@supplier.com,2,19x17x18 cm,2023-01-01,2024-01-01,5RUYTD,"7YY,XW4",Blue/Medium,Both,2,30 Days,No,Location_CILQL,Manual,3,img_VO3RJ.jpg
RQ2WRKBL,Monitor,Home Appliances,Product_OTQL1,438.25,89,Supplier_DIB,HE0ZV@supplier.com,1,8x13x6 cm,2023-03-15,2025-01-01,A7OLNS,"17T,YGW",Blue/Medium,Store,5,30 Days,Yes,Location_7YJRW,Manual,2,img_2BVLK.jpg
4APP8PT2,Monitor,Clothing,Product_2CSEZ,300.19,73,Supplier_MQG,YDVMB@supplier.com,3,6x8x5 cm,2023-03-15,2026-01-01,KGCRSX,"293,S0S",Red/Small,Online,5,30 Days,Yes,Location_D3AZW,Manual,4,img_92V29.jpg
KD8EEP7P,Monitor,Home Appliances,Product_OSRHH,71.92,46,Supplier_GX8,DQ666@supplier.com,2,9x17x18 cm,2023-01-01,2025-01-01,QG7ZUZ,"0O6,7L0",Blue/Medium,Both,3,30 Days,Yes,Location_7YZYX,Manual,5,img_WGMTY.jpg
ZZO8D717,Laptop,Electronics,Product_A7064,444.49,29,Supplier_MCF,VQ6J2@supplier.com,3,15x12x19 cm,2023-03-15,2026-01-01,Q6GF0Q,"XTK,L91",Red/Small,Both,5,30 Days,Yes,Location_JDYQ6,Manual,2,img_53VOI.jpg
G1R1HBEC,Monitor,Electronics,Product_XT1AE,123.36,63,Supplier_DEF,79534@supplier.com,1,14x15x15 cm,2023-01-01,2024-01-01,C3448P,"FQ7,XGN",Red/Small,Store,5,No Returns,No,Location_C5JXL,Automated,5,img_WG8WJ.jpg
XJJC27HX,Laptop,Clothing,Product_DD1P8,490.56,61,Supplier_DL9,7RACC@supplier.com,1,7x20x10 cm,2023-01-01,2025-01-01,N09SXG,"BCQ,GKG",Red/Small,Both,4,No Returns,No,Location_U11WE,Automated,3,img_N6CSM.jpg
K68MEOPY,Monitor,Home Appliances,Product_UR2F7,50.48,22,Supplier_64X,JRXRK@supplier.com,1,19x5x14 cm,2023-07-30,2026-01-01,G5XSB2,"764,NQ2",Green/Large,Online,1,30 Days,No,Location_SEOEE,Manual,3,img_DGVYT.jpg
SW8R6WBN,Smartphone,Clothing,Product_LYVHN,313.58,97,Supplier_JZ6,OPXRK@supplier.com,2,7x14x8 cm,2023-01-01,2024-01-01,C4QBY6,"1PE,DRW",Green/Large,Both,5,No Returns,Yes,Location_XHBVV,Automated,4,img_R3FCD.jpg
CTPQBL2E,Headphones,Home Appliances,Product_26C7L,32.27,3,Supplier_3C8,KLFE0@supplier.com,2,19x9x14 cm,2023-01-01,2026-01-01,IXFXOQ,"PK8,Z1U",Blue/Medium,Online,2,Exchange Only,No,Location_Z91TN,Manual,1,img_4P13T.jpg
EUCYBDO0,Monitor,Home Appliances,Product_YF00Y,20.15,66,Supplier_B07,VKDVW@supplier.com,3,14x8x14 cm,2023-07-30,2026-01-01,U8SIPN,"31F,LCT",Red/Small,Store,2,30 Days,No,Location_R4TU3,Automated,5,img_7QWUS.jpg
TMATUM4D,Smartphone,Home Appliances,Product_H9MF1,390.14,88,Supplier_VKW,47YD1@supplier.com,1,15x16x11 cm,2023-01-01,2024-01-01,UCWPKQ,"CP3,YPV",Green/Large,Online,1,30 Days,Yes,Location_DKICI,Manual,1,img_M7NZR.jpg
C3FPW73B,Smartphone,Home Appliances,Product_SR1YM,305.36,67,Supplier_OFO,DYLT0@supplier.com,2,13x9x20 cm,2023-01-01,2026-01-01,HHS2X8,"8TX,G1B",Green/Large,Store,1,Exchange Only,No,Location_4CZSO,Automated,5,img_D7XCL.jpg
8EAX3NUM,Laptop,Electronics,Product_04OSH,264.81,99,Supplier_FTW,6P93A@supplier.com,3,20x17x15 cm,2023-03-15,2025-01-01,E2CYQR,"65L,CIA",Green/Large,Store,5,No Returns,Yes,Location_2YB7H,Automated,2,img_ZD06K.jpg
R56YVBSW,Laptop,Clothing,Product_H4HM1,341.43,19,Supplier_580,L91J3@supplier.com,3,18x7x6 cm,2023-01-01,2025-01-01,TMN982,"R5M,W50",Blue/Medium,Online,1,30 Days,Yes,Location_Q6PVQ,Manual,2,img_JD3S4.jpg
7FWFV1MG,Monitor,Clothing,Product_YAAN3,484.58,88,Supplier_S44,FVR35@supplier.com,2,19x18x6 cm,2023-03-15,2026-01-01,Q8NGGP,"M4J,KNL",Green/Large,Store,4,Exchange Only,No,Location_NAOKL,Automated,2,img_CB4KO.jpg
IBIOEY3Z,Headphones,Electronics,Product_PA8Z4,360.45,11,Supplier_KQV,MU7CR@supplier.com,2,9x13x13 cm,2023-03-15,2026-01-01,0VS3OC,"N20,5K1",Green/Large,Store,5,No Returns,Yes,Location_0AB41,Manual,1,img_1Z3G0.jpg
Y0U8JVH5,Laptop,Clothing,Product_A28CN,197.37,38,Supplier_0KQ,7FVLZ@supplier.com,3,17x16x5 cm,2023-01-01,2026-01-01,RO1B0Z,"TBS,A2Z",Blue/Medium,Both,2,30 Days,No,Location_SNKE3,Automated,1,img_XFRQN.jpg
F58M868X,Headphones,Home Appliances,Product_VKTQ4,372.81,25,Supplier_0G9,B6Q6M@supplier.com,2,14x5x16 cm,2023-03-15,2026-01-01,HU434V,"9KD,R7D",Red/Small,Online,5,Exchange Only,No,Location_NDMHM,Manual,4,img_5944J.jpg
YUJE1VOG,Laptop,Clothing,Product_444QB,416.33,6,Supplier_IJR,P3MPH@supplier.com,2,18x7x9 cm,2023-03-15,2025-01-01,JDGCYI,"USA,62Q",Green/Large,Store,1,30 Days,Yes,Location_UDMLN,Manual,2,img_KEDTK.jpg
3BQVALWC,Smartphone,Electronics,Product_SXSE0,421.75,92,Supplier_IBH,VJBNN@supplier.com,2,13x20x18 cm,2023-07-30,2025-01-01,V1T4PE,"BPB,JNW",Red/Small,Store,4,No Returns,No,Location_3OGZY,Manual,2,img_7JOZ6.jpg
U6401TOD,Smartphone,Electronics,Product_RRXWF,123.42,69,Supplier_J96,YI6PZ@supplier.com,2,20x9x20 cm,2023-07-30,2025-01-01,U06QIK,"MMY,HXM",Blue/Medium,Both,1,Exchange Only,Yes,Location_IJK4W,Automated,1,img_X6WTC.jpg
RJAHROEG,Smartphone,Clothing,Product_8QLC9,375.01,17,Supplier_CTB,Q4WVA@supplier.com,1,5x11x6 cm,2023-03-15,2024-01-01,933MVR,"EP6,R67",Blue/Medium,Online,1,Exchange Only,Yes,Location_CRXYZ,Manual,1,img_DXHCK.jpg
9D4H4PDK,Smartphone,Clothing,Product_8O0VS,262.32,23,Supplier_DVD,DBQA7@supplier.com,1,11x18x19 cm,2023-01-01,2024-01-01,Q69DSP,"NER,1JO",Green/Large,Online,5,No Returns,No,Location_9XVMT,Automated,2,img_J2HQY.jpg
1C5T6YUR,Smartphone,Electronics,Product_0KFFB,147.1,90,Supplier_947,1P86O@supplier.com,1,6x15x20 cm,2023-01-01,2026-01-01,GJ3EP1,"V5E,89D",Green/Large,Both,4,30 Days,Yes,Location_IX32F,Automated,4,img_N0TEH.jpg
J7UCREPK,Monitor,Home Appliances,Product_339KL,266.44,39,Supplier_PL9,NVSTC@supplier.com,1,14x16x7 cm,2023-03-15,2024-01-01,ZX55X2,"F6A,SWF",Blue/Medium,Online,3,30 Days,No,Location_VC0DS,Automated,2,img_MCRC8.jpg
7R7OSCQT,Laptop,Home Appliances,Product_RFKRC,58.69,15,Supplier_1G2,RESQR@supplier.com,2,13x6x13 cm,2023-01-01,2024-01-01,X1IN8D,"J4I,BKU",Red/Small,Both,1,Exchange Only,No,Location_ON20Z,Manual,1,img_LLI34.jpg
JGR6U7QG,Smartphone,Home Appliances,Product_CCF7D,65.02,42,Supplier_SUW,GTQ0Q@supplier.com,1,10x9x9 cm,2023-07-30,2024-01-01,MJ533J,"JOC,7O1",Green/Large,Online,1,30 Days,No,Location_A0LPO,Automated,2,img_CL3WK.jpg
VGUTZ7ED,Monitor,Electronics,Product_K55AH,210.15,47,Supplier_A4F,TEVXN@supplier.com,3,11x20x11 cm,2023-03-15,2026-01-01,GF2Z45,"Z81,ZUJ",Blue/Medium,Online,3,No Returns,Yes,Location_GT7IT,Automated,2,img_K9UTM.jpg
1PSNABXO,Monitor,Clothing,Product_Y7IW4,398.13,27,Supplier_VR2,8BCME@supplier.com,3,13x12x12 cm,2023-07-30,2026-01-01,ZWFSQ9,"95D,75W",Blue/Medium,Both,1,Exchange Only,No,Location_YEUQ2,Manual,2,img_B9OWV.jpg
GM8XTSCT,Headphones,Clothing,Product_DVV00,297.81,47,Supplier_9IW,RMTQ7@supplier.com,2,13x12x20 cm,2023-07-30,2024-01-01,K3T904,"CYH,HUM",Blue/Medium,Both,1,Exchange Only,Yes,Location_MIZ9X,Automated,2,img_NCKZ8.jpg
FZSD1O47,Laptop,Clothing,Product_N8LQW,427.75,35,Supplier_108,F4APF@supplier.com,1,13x20x11 cm,2023-07-30,2026-01-01,4U6ALT,"BAW,N6G",Blue/Medium,Store,1,Exchange Only,No,Location_U2GOK,Manual,1,img_UEZV4.jpg
WVZMM07H,Headphones,Clothing,Product_FPK39,77.17,1,Supplier_QUB,L7FV7@supplier.com,3,16x15x8 cm,2023-07-30,2024-01-01,N366XT,"ML1,2VO",Blue/Medium,Online,4,Exchange Only,Yes,Location_UT75Z,Automated,1,img_52BZ1.jpg
GX2X5SHI,Monitor,Electronics,Product_0Q2FI,16.93,92,Supplier_SY0,D0HQV@supplier.com,3,14x9x14 cm,2023-01-01,2026-01-01,59Q99H,"KCD,U93",Blue/Medium,Online,4,Exchange Only,Yes,Location_DB82B,Manual,5,img_MV5E0.jpg
