Order ID,Tracking ID,Shipment Mode,Shipping Address,Delivery Date,Order Value,Product Description,Shipment Status,Order Total,Product ID,Return Status,Estimated Delivery Date,Customs Clearance Status,Tracking Events,Shipment Cost
AU4NJLKJ1Y,SD3D8INN,Air,"AIQ6DJ49MZ Street, City, Country",2023-12-15,150.96,Product_EDXAR,Delivered,623.82,K7TCCIAD,Returned,2023-12-10,Pending,Event_2CBIA,12.86
VDXBTCX1EE,ONNHU4V7,Land,"2OSJK978LF Street, City, Country",2023-12-20,282.11,Product_RTLJP,Delivered,662.48,Z65CBVXY,Not Returned,2023-12-10,Cleared,Event_47AB2,46.27
OYHQ6EJSHJ,NJ02AGFX,Air,"WUF9AXI14U Street, City, Country",2023-12-10,246.72,Product_QA0HW,Delivered,338.66,CVNCBUKT,Not Returned,2023-12-20,Cleared,Event_Y6BYV,26.91
HUDCQGMHFG,ZLIJA6YG,Sea,"R8VMQDT9SY Street, City, Country",2023-12-20,427.99,Product_GE596,Shipped,554.23,5DBJ2GXI,Not Returned,2023-12-15,Pending,Event_LZHGV,10.02
7YKWW27JXD,NASBRSWY,Land,"LC556HLONB Street, City, Country",2023-12-10,235.74,Product_KZ5T0,Shipped,478.37,47UF17SV,Returned,2023-12-15,Cleared,Event_K1C8N,48.43
AOVGMP3UXB,2S18WX95,Land,"KC9NUGNSU9 Street, City, Country",2023-12-15,249.08,Product_MZUUY,Shipped,698.94,IZFTR3Q6,Not Returned,2023-12-20,Cleared,Event_XQRY9,22.99
E49EGSCU31,MHS67T04,Sea,"PQBDZMZCDD Street, City, Country",2023-12-15,380.08,Product_TMW6A,Delivered,313.55,5QKK6V7Q,Returned,2023-12-20,Pending,Event_U0A5G,40.9
JTCYWCNKQ8,6I9DODEZ,Air,"RWXMSM85J0 Street, City, Country",2023-12-15,275.75,Product_1ORTF,In Transit,713.96,89BCSYSJ,Returned,2023-12-20,Cleared,Event_64KPV,33.83
3DGBZKCCYA,64Y16WZA,Land,"0YXRZ07YZD Street, City, Country",2023-12-10,80.44,Product_G0FXE,Delivered,443.29,AO5YMY8L,Not Returned,2023-12-10,Pending,Event_3ITQL,30.26
I3II6MMY4Q,PVCBJ1PF,Sea,"ZDZC6AMYYG Street, City, Country",2023-12-15,138.81,Product_K4EUB,Shipped,283.92,G3MH8SUN,Not Returned,2023-12-15,Cleared,Event_OYPJG,33.12
W3VVVCNR33,EKF8OR8X,Air,"SV35XEBXBB Street, City, Country",2023-12-20,462.3,Product_JPMBA,Shipped,830.0,XQUMI54S,Returned,2023-12-20,Pending,Event_KNF32,15.26
8I8A8PYPV7,N6UTRGSF,Land,"PSA01P5NDF Street, City, Country",2023-12-20,97.54,Product_5KBHI,In Transit,645.9,IPR6F1O9,Not Returned,2023-12-20,Pending,Event_S5INP,22.83
84ZF7GZ0UD,UTB5987L,Air,"B0MUE0L7K1 Street, City, Country",2023-12-10,482.48,Product_CC9RB,In Transit,153.62,ZXZ7QNOO,Not Returned,2023-12-10,Cleared,Event_VM4GE,39.39
QSUNB7864G,G74HLWJW,Sea,"TA9T9WCJN0 Street, City, Country",2023-12-20,435.3,Product_GC625,Delivered,228.73,WLQLSHVF,Returned,2023-12-10,Cleared,Event_B1BTM,22.8
ZZXN2P2V9Q,5QZ14AOU,Air,"31O11WSQX8 Street, City, Country",2023-12-20,373.34,Product_JWYP1,In Transit,434.81,KUAM3PHQ,Returned,2023-12-10,Cleared,Event_KDDUL,20.76
SPK0VXSU92,MY1VVSII,Air,"UFF624MMJ1 Street, City, Country",2023-12-15,481.69,Product_C3I7D,Delivered,239.79,I05LO7UU,Not Returned,2023-12-15,Cleared,Event_I9KWJ,30.54
COQUP09LAR,627SOO8M,Sea,"H73R77D8DC Street, City, Country",2023-12-10,281.41,Product_BZT3Y,In Transit,303.57,MGPO6X8T,Returned,2023-12-15,Cleared,Event_QSIII,36.14
H9W5LZVZNY,AB6AJCGF,Sea,"XO84RHD3XM Street, City, Country",2023-12-10,248.74,Product_P9X4J,Shipped,421.16,MNV2RPRP,Not Returned,2023-12-10,Cleared,Event_GHT9W,32.35
S1LQCQ2HL7,ZTZ11TXM,Sea,"68XOI86EVL Street, City, Country",2023-12-20,308.79,Product_DNDS1,Delivered,649.67,XC944QU5,Not Returned,2023-12-10,Cleared,Event_11FAD,15.12
MG1Z7L0OZ8,S3142G4J,Air,"ANN09STSSF Street, City, Country",2023-12-20,340.15,Product_BIF06,In Transit,800.98,O3OLGSFD,Not Returned,2023-12-15,Pending,Event_ORXLC,32.88
6VXJO60P0K,3HOJ4ZCY,Sea,"O1AL5IZN3W Street, City, Country",2023-12-15,322.01,Product_FPV7M,Delivered,192.79,HHNOF5I8,Returned,2023-12-20,Cleared,Event_MSCHC,22.43
FF6NH9MDRC,PCRIYTI4,Air,"7AIOZ857OT Street, City, Country",2023-12-15,161.53,Product_VFGFN,Delivered,892.8,4828OHQW,Returned,2023-12-15,Cleared,Event_HFBCA,18.67
1IZZJ068K2,J227ICR7,Sea,"D1JN29DRCS Street, City, Country",2023-12-15,207.15,Product_DC82O,Shipped,616.64,EVLEDVUJ,Not Returned,2023-12-20,Pending,Event_9REY7,24.72
LU0HB5NFFT,0FD84BYL,Sea,"BCI0UMRU2W Street, City, Country",2023-12-20,185.04,Product_W0PGJ,Delivered,353.87,PNNR3YAN,Returned,2023-12-20,Cleared,Event_KBDLW,19.61
2IDEL0560G,OW8K3Q98,Air,"CV3B5UXRFJ Street, City, Country",2023-12-15,436.73,Product_Q196E,Delivered,414.71,6RH1PQ00,Not Returned,2023-12-20,Pending,Event_7F1A5,17.6
WIXLKPDS2U,35NEOB4T,Air,"U5TQE8TRWP Street, City, Country",2023-12-20,345.47,Product_OHN6X,Shipped,474.44,O981KJZJ,Returned,2023-12-15,Pending,Event_ZYH9R,46.8
U256EUDZ0O,1B3IX02G,Sea,"MOA3C1QYH0 Street, City, Country",2023-12-15,191.47,Product_8U7NU,In Transit,406.18,8UMC6HOE,Not Returned,2023-12-20,Cleared,Event_WU52S,21.66
5ZADDL9KST,MQ3MWH6R,Sea,"CF1SV4SYID Street, City, Country",2023-12-10,189.38,Product_MKMSA,In Transit,142.68,VI0LYHU3,Not Returned,2023-12-10,Pending,Event_4QLXC,35.92
DKNNES1BZ0,0PONBAQA,Land,"828AV48IHS Street, City, Country",2023-12-20,362.75,Product_EX7L7,Delivered,124.53,860XB2I7,Returned,2023-12-20,Cleared,Event_0AJ1H,42.24
E99JQVWHFM,AFKMXSGO,Sea,"A4HRULSAYH Street, City, Country",2023-12-20,239.05,Product_EY6W7,Delivered,529.12,JC47C0XF,Not Returned,2023-12-10,Pending,Event_MWMG2,49.06
4OOLKX28SH,DS40AZH7,Land,"NW9U4JLVXY Street, City, Country",2023-12-10,298.81,Product_XWGR4,Delivered,706.51,BAB696E0,Not Returned,2023-12-20,Cleared,Event_3Q3TI,32.04
16FOSGH40Y,T8HUN2RW,Land,"79KPV0CWBX Street, City, Country",2023-12-15,120.7,Product_STW00,In Transit,989.23,X7OTPEQ3,Returned,2023-12-15,Pending,Event_32S64,21.75
RRA2A9ZH2R,HYZ12OUO,Air,"WMPX79KUES Street, City, Country",2023-12-20,427.25,Product_HN7V7,Shipped,951.91,NBZN2LY8,Not Returned,2023-12-15,Pending,Event_0FMFI,39.79
UA6AN4B5CQ,XZZDNY21,Sea,"PUJJPM9MEX Street, City, Country",2023-12-10,369.4,Product_7WLTJ,Shipped,959.99,YLHFK9BI,Not Returned,2023-12-20,Cleared,Event_92YFP,21.39
H0STTSUFHT,MQ37II2S,Air,"Q5XUH27XOJ Street, City, Country",2023-12-15,339.8,Product_H1YJ3,Delivered,435.98,6ZVHPFDU,Returned,2023-12-10,Pending,Event_AZB1Q,46.52
J9TBQ9UKG5,Z1879IHS,Land,"B9KN5QMDL4 Street, City, Country",2023-12-15,305.43,Product_RO20I,Delivered,901.63,4SOJROKW,Not Returned,2023-12-20,Cleared,Event_V9WYO,25.35
FK4GN5P0S0,AWBMV6LU,Sea,"PZPSSJBGWV Street, City, Country",2023-12-20,448.64,Product_5GNUK,In Transit,977.89,86SUYF6B,Returned,2023-12-20,Pending,Event_R1U9H,21.9
WWTO70YZXM,OSH9XJJU,Sea,"22QYRCJYN1 Street, City, Country",2023-12-20,276.63,Product_2MMFA,Shipped,333.77,IS6CMR4A,Not Returned,2023-12-15,Cleared,Event_TAIWK,43.51
FUF4YKP6NN,6YQRV8FD,Land,"JJAPO78K0L Street, City, Country",2023-12-20,136.03,Product_CU4M6,Shipped,927.13,8CFE7KV4,Not Returned,2023-12-10,Cleared,Event_WZSPZ,33.59
7QGCOK2TDV,6CXREX03,Land,"VBGITISV28 Street, City, Country",2023-12-15,177.2,Product_TWICX,In Transit,384.85,38090G51,Returned,2023-12-10,Cleared,Event_TFNUZ,31.37
D2XZW6LJJR,BH0UFAC9,Air,"2FX5OSP3TP Street, City, Country",2023-12-20,104.39,Product_76V95,In Transit,620.58,TDZTSV9A,Not Returned,2023-12-15,Pending,Event_W7GES,30.23
OU1P6QWAAP,HREUYYUP,Air,"7EZFUTA2WY Street, City, Country",2023-12-10,91.25,Product_JF66I,Delivered,165.92,Y5TK2N7H,Not Returned,2023-12-10,Cleared,Event_6UBYF,40.3
V72NL5GDUL,B83385Q3,Land,"U6SLGXP8V5 Street, City, Country",2023-12-20,143.29,Product_SBLBT,Shipped,763.7,GNWIMEQL,Returned,2023-12-10,Pending,Event_GDDRE,24.44
216YPMI5NS,5YG5F53Q,Land,"10ITK4G5DF Street, City, Country",2023-12-15,390.23,Product_QDM4Z,In Transit,479.47,MYZ1YXE8,Not Returned,2023-12-20,Pending,Event_GNR7Z,10.4
TBTNQ2ZPPX,NEPT7L64,Land,"YRJHTA9DTS Street, City, Country",2023-12-20,92.64,Product_CBFBU,In Transit,251.93,230X2VOR,Not Returned,2023-12-20,Cleared,Event_9FYK0,39.95
PD4WANQ897,SM3E8MOJ,Air,"ZP3Z2ZBF71 Street, City, Country",2023-12-20,156.21,Product_LOX0P,Shipped,415.18,DT1M1FPY,Not Returned,2023-12-20,Cleared,Event_M22OD,32.61
ZDRFLLEQNQ,AS2JLBNK,Land,"MPHPVF6H77 Street, City, Country",2023-12-15,71.33,Product_1F6X7,Delivered,766.56,IHAFKBKD,Returned,2023-12-10,Pending,Event_38B1N,18.41
RAC8ISD1XZ,X67OM76W,Sea,"BR0GFD8JEI Street, City, Country",2023-12-10,309.93,Product_8S7CX,Delivered,87.28,GUKIT7V7,Not Returned,2023-12-10,Cleared,Event_9LRY7,15.45
3Y2ZG9VGNF,722S931J,Sea,"JEPVG9WWGT Street, City, Country",2023-12-20,448.83,Product_AF6QA,Delivered,868.74,WZR3N2C4,Returned,2023-12-20,Cleared,Event_8WCP7,39.8
UI5VP7Q212,0O2M23AW,Land,"N117VZUMMI Street, City, Country",2023-12-10,365.09,Product_8MH47,Delivered,660.39,6CHBBQ64,Not Returned,2023-12-15,Cleared,Event_6Z7CZ,36.57
9W5JKKKE1I,40P8QF3R,Air,"Z3HQQA5Q8L Street, City, Country",2023-12-15,497.51,Product_YFRNP,In Transit,268.53,7UPGZMNA,Not Returned,2023-12-15,Pending,Event_UN1AL,16.48
XICKNH3CR6,Y0ID47FH,Sea,"B4GWVZOLHB Street, City, Country",2023-12-15,315.56,Product_3Z9NM,Delivered,699.98,WIR95KVO,Not Returned,2023-12-15,Pending,Event_4E23K,26.14
O2KKXFI42T,LGPSPB3D,Land,"HN8CDO723O Street, City, Country",2023-12-20,408.46,Product_GJWEI,Delivered,844.44,NNJD0WKU,Not Returned,2023-12-20,Pending,Event_AEOKQ,39.02
60LUEVK4H7,ZNHU2G8K,Air,"LZGKB7EKUV Street, City, Country",2023-12-15,454.64,Product_3ORBH,Shipped,557.62,CRA21OEI,Returned,2023-12-15,Cleared,Event_2KA3P,28.02
30XB8DF0XF,6SBB2G3T,Air,"9PE3AL85M2 Street, City, Country",2023-12-15,233.86,Product_TNO6X,Shipped,865.37,8K7JULOV,Not Returned,2023-12-15,Pending,Event_A5HYL,28.27
GREBB7950Z,2MICNHV7,Sea,"KZAW6PKJFB Street, City, Country",2023-12-20,277.76,Product_RPSJH,Delivered,292.32,1YZCR4IZ,Not Returned,2023-12-15,Pending,Event_8NII3,49.93
ODTQPVJH63,27DPZVGH,Sea,"J9PKP0DHXO Street, City, Country",2023-12-10,91.66,Product_R3IND,In Transit,480.8,58VCOXJR,Returned,2023-12-15,Pending,Event_DSUAH,13.87
04YQKZV2U9,XOZS66U7,Air,"GGT6RAKZZ8 Street, City, Country",2023-12-20,213.98,Product_APA93,Delivered,748.88,K0BO001G,Returned,2023-12-10,Cleared,Event_LNGPN,45.44
48APM26VGV,W9VC00EW,Land,"9H8MZF3W4F Street, City, Country",2023-12-15,225.05,Product_RUQSL,In Transit,308.34,K17OORXU,Returned,2023-12-20,Pending,Event_GKIJL,26.28
AI0MVPL1RL,66G3DP4U,Land,"L34YP8VRWO Street, City, Country",2023-12-20,272.18,Product_X5AFB,Delivered,978.94,QWNYF3WK,Returned,2023-12-15,Pending,Event_X21XS,30.8
5HJX00JC52,WCYZPQM1,Sea,"VNHJRSWFUA Street, City, Country",2023-12-20,122.19,Product_EXE1D,Shipped,485.73,PEDBWAE8,Returned,2023-12-15,Pending,Event_TFTNP,15.02
ZD5E7M4V8B,K4G8ASQG,Land,"PJNB6WVF0G Street, City, Country",2023-12-15,486.96,Product_ISXHF,In Transit,111.27,NMW923XV,Not Returned,2023-12-20,Pending,Event_DLL77,31.68
ASYMEQEM53,YW9R24PY,Land,"86LGHYCRCU Street, City, Country",2023-12-10,246.68,Product_TQM5U,In Transit,825.34,8JLE676U,Not Returned,2023-12-15,Cleared,Event_XI21T,15.7
MTBOZOR1LG,OWOUNVU3,Sea,"R3KUI0MREO Street, City, Country",2023-12-10,292.36,Product_VRTUI,Delivered,903.79,2BMA2CVC,Returned,2023-12-20,Pending,Event_Z57KK,10.35
JFE2U4SZU5,C17DQCMT,Land,"1MYNT7Z1Q2 Street, City, Country",2023-12-20,255.84,Product_RVMOL,In Transit,356.91,BQMO5T9O,Returned,2023-12-10,Pending,Event_0TVMI,19.33
0O54FL943B,L4Q3CF14,Land,"9FBPXB1478 Street, City, Country",2023-12-15,316.74,Product_H4AVA,Delivered,349.38,714MHG3T,Returned,2023-12-10,Pending,Event_QHXSM,31.57
BT9N3IJ8EA,2JXJ0PEE,Land,"4R8H9PLRFD Street, City, Country",2023-12-10,327.04,Product_G29AT,In Transit,142.71,D0V7QXNG,Not Returned,2023-12-10,Cleared,Event_E9SE8,11.14
C9Z9GR1AI4,13ADGYOE,Land,"INMZ3XMMVV Street, City, Country",2023-12-20,269.08,Product_OVVQC,In Transit,651.4,EA8LBTGU,Returned,2023-12-15,Cleared,Event_3QBPE,49.56
0XKLLUXFBE,U3QZOVAL,Sea,"SH54Z9URLL Street, City, Country",2023-12-20,193.62,Product_DUYMO,Delivered,550.28,O7WUW5FW,Not Returned,2023-12-20,Cleared,Event_QLS3F,13.97
KVW8O9AQA7,WLNXNBW3,Air,"SSRBAASN51 Street, City, Country",2023-12-10,348.57,Product_ACOBI,Shipped,517.29,RW9YUILQ,Not Returned,2023-12-10,Pending,Event_PLB9U,49.12
QBSKS4N716,1YWUC31A,Land,"OOX05FHFZL Street, City, Country",2023-12-15,458.69,Product_2VF2B,Delivered,78.3,01PRP377,Returned,2023-12-15,Cleared,Event_G0TFT,44.18
6H9TZ3AYUF,D1PJKEJ7,Sea,"992TIQGY0V Street, City, Country",2023-12-15,439.56,Product_JTIMY,In Transit,802.6,I4FLZTDO,Not Returned,2023-12-20,Pending,Event_N587F,23.54
M035M1QK6A,TEY407IK,Land,"8QC9EIOME5 Street, City, Country",2023-12-15,135.97,Product_UDBKW,Delivered,309.72,NI8TMVVW,Not Returned,2023-12-10,Cleared,Event_OXIO7,21.29
2KLTRERFDX,9YY99RZN,Sea,"4U0B7DVN2J Street, City, Country",2023-12-15,488.21,Product_BC5TA,In Transit,496.83,TSW2KLPT,Returned,2023-12-10,Pending,Event_8VGM2,17.14
TNNCF6JYGM,TIDKVOPE,Air,"HL7H14GCHI Street, City, Country",2023-12-20,270.77,Product_36Q7R,Shipped,267.79,CPGMQKPN,Not Returned,2023-12-20,Pending,Event_JNSX0,37.04
A0J56HU9X0,LOXEFEEP,Land,"UCA41AN11S Street, City, Country",2023-12-15,132.18,Product_85E7E,In Transit,620.21,GZU7N98X,Returned,2023-12-20,Cleared,Event_E2JD5,16.21
O44H3WSD1C,3J4H42V6,Land,"BNI7BV7I6C Street, City, Country",2023-12-10,482.85,Product_HWNPM,In Transit,926.32,7S2AG10F,Not Returned,2023-12-20,Cleared,Event_MTQIP,23.97
25AQ6MXNAW,5Z20FG1O,Sea,"3LXZPRV4Y1 Street, City, Country",2023-12-20,238.57,Product_CMP47,In Transit,943.31,JML1O1XD,Not Returned,2023-12-20,Cleared,Event_YW2OL,45.87
EY1Q11NC7R,FXWG3RS4,Sea,"DG35B8TZAA Street, City, Country",2023-12-20,190.94,Product_PHDME,In Transit,477.05,CQB7VGV2,Not Returned,2023-12-15,Pending,Event_OM3SZ,14.89
153JV1Z79X,W9IO24ZO,Land,"RS0RZ6ZUT0 Street, City, Country",2023-12-15,276.84,Product_FF8HB,Shipped,417.77,X7GI8963,Returned,2023-12-20,Pending,Event_NMTSB,48.76
SAJET0D3TT,YTBH0OHO,Sea,"AV9364WD8J Street, City, Country",2023-12-10,365.43,Product_LLNMH,In Transit,795.0,ON3R6RM1,Not Returned,2023-12-10,Cleared,Event_WPC36,25.2
ZWAPTML1NX,2A0LZ93I,Sea,"NVLI0D263A Street, City, Country",2023-12-10,193.34,Product_0CS9F,Delivered,370.3,MXW2W07Q,Returned,2023-12-10,Cleared,Event_XYGER,33.6
MBWL576V8F,DO1VL3UB,Land,"5H1VTAM2UF Street, City, Country",2023-12-10,297.12,Product_JILPA,Shipped,906.27,FNCDO9N6,Returned,2023-12-15,Pending,Event_V687R,34.85
K4PPYR34QL,I2GH298L,Land,"IES4L7AQOQ Street, City, Country",2023-12-20,418.55,Product_WOR9Z,Shipped,212.89,ZD71VG7S,Returned,2023-12-20,Pending,Event_6W7WP,45.84
XVY75XCCXQ,AAVW081J,Sea,"WGEVJ4EEGT Street, City, Country",2023-12-15,371.21,Product_HMQHF,Delivered,422.86,HSUWCTEP,Not Returned,2023-12-20,Pending,Event_FINDH,23.99
89L4X63U7U,3607XLHU,Land,"TSE4CS42AR Street, City, Country",2023-12-15,174.92,Product_F6KQ1,Delivered,318.25,191MIH3Z,Returned,2023-12-20,Cleared,Event_84GIP,43.32
AW6AUWRCPG,51EMAAIB,Sea,"0K6PHLVHJH Street, City, Country",2023-12-20,492.16,Product_XPC5F,Delivered,210.81,3BRHH7UU,Not Returned,2023-12-10,Cleared,Event_WJJX8,39.93
YVX6FGU1VP,P4MDWTNA,Sea,"BT7IE3HOYU Street, City, Country",2023-12-20,435.72,Product_KX5V9,Shipped,66.86,7FC3ZYZB,Not Returned,2023-12-10,Cleared,Event_3PRHN,16.23
YDE9G7S2NJ,WLO4MV9G,Land,"P6NDCL2BWF Street, City, Country",2023-12-20,63.25,Product_1J5QM,Delivered,889.89,RN66D723,Not Returned,2023-12-15,Pending,Event_EMARR,27.52
F9ZMK9R1UP,675DTDD0,Land,"EMDCPJUNRF Street, City, Country",2023-12-15,59.67,Product_1AQSO,In Transit,533.41,QEIZS1XK,Returned,2023-12-10,Cleared,Event_XMQ07,42.73
A1BIY03MO9,7X6HOLJ9,Air,"1WJXUGKPRY Street, City, Country",2023-12-10,495.06,Product_BTHB3,Shipped,57.7,N1B8KJ4X,Not Returned,2023-12-20,Cleared,Event_BZ4NN,43.53
FB0FDOYXGS,H3ZYFGSM,Land,"3A1WXZVU16 Street, City, Country",2023-12-15,57.22,Product_TVS5G,Shipped,855.4,RNVHCBWX,Not Returned,2023-12-10,Cleared,Event_WYULK,28.53
GUALW4QGVV,43WT3FGF,Land,"KKECVMYUPI Street, City, Country",2023-12-15,193.35,Product_GCFOA,Delivered,52.0,8GARN7HI,Returned,2023-12-20,Pending,Event_DZDIU,32.71
DYNLS087XP,F041G35L,Air,"YP8Z5EMQ0S Street, City, Country",2023-12-20,75.72,Product_J2Y3M,Delivered,442.17,RT6PKH5B,Returned,2023-12-10,Pending,Event_R63XZ,42.89
Z2OYDKAOAK,4DRZEZ9H,Air,"VW6Z2PHLMJ Street, City, Country",2023-12-10,287.15,Product_PJXV2,Delivered,717.38,O5SS9VHL,Returned,2023-12-20,Pending,Event_GRN9Z,42.94
809N1YN5RP,0D87EK5N,Land,"NAQ10AU0RI Street, City, Country",2023-12-20,108.8,Product_35V1G,Delivered,660.74,VEFBD6D6,Not Returned,2023-12-15,Cleared,Event_6ROS6,38.64
11ABZ8592E,ZVD0H9JU,Air,"JDCJVSX3QV Street, City, Country",2023-12-15,154.42,Product_L9NI0,Shipped,224.96,EP1YS6U6,Returned,2023-12-20,Cleared,Event_A9Z5I,22.06
PO3DENWH99,UJ2VEVEX,Air,"PXDIW1DUNA Street, City, Country",2023-12-10,414.93,Product_Z73IM,Shipped,436.16,O6XWU2UZ,Returned,2023-12-10,Cleared,Event_38EWN,44.1
MR3K7IOZDE,SWXQWU5C,Air,"XZ61PD8UO4 Street, City, Country",2023-12-15,462.43,Product_JRRZI,Shipped,814.14,C1H09V6L,Not Returned,2023-12-10,Cleared,Event_A1175,18.33
BZ1FRBO1MK,RLH80ZEJ,Air,"EAVFHWPAUA Street, City, Country",2023-12-10,324.98,Product_C05YF,Shipped,436.22,U35IOTG4,Returned,2023-12-15,Cleared,Event_G6DFH,23.1
TJUNBYKIFD,P6GQOK1E,Air,"L88SGCTBGP Street, City, Country",2023-12-20,358.41,Product_TKTED,In Transit,525.02,TMOKP4NP,Returned,2023-12-20,Cleared,Event_3LS4L,41.33
85OGPMHE94,YWR1C6PG,Land,"XRRCFVGUWZ Street, City, Country",2023-12-15,323.74,Product_MJX7T,Delivered,885.13,0CE2KY38,Not Returned,2023-12-20,Cleared,Event_KZX60,22.2
VW4E51E56O,8APZ1EEC,Air,"WHEY7KK8GM Street, City, Country",2023-12-10,342.41,Product_V0MZT,In Transit,585.07,519IZ2I8,Not Returned,2023-12-20,Pending,Event_983EF,42.04
Y27AXT9OYY,OOO3ZX9G,Land,"Y8OB8X8QPE Street, City, Country",2023-12-15,394.13,Product_4ZJ6X,Shipped,671.06,PXVGNDQ4,Returned,2023-12-10,Pending,Event_3MP9Y,45.65
JWDM59RIVF,LDWJVG3T,Sea,"YYFDEDTLA0 Street, City, Country",2023-12-20,274.6,Product_TJ4WZ,Shipped,211.82,Z1U7ENUA,Not Returned,2023-12-15,Pending,Event_Z6XEC,32.9
6GPBBB7QTL,0VFXGMS4,Sea,"N0OQL5FS1C Street, City, Country",2023-12-20,286.53,Product_FQYVV,Shipped,888.22,6WXZQG64,Returned,2023-12-15,Cleared,Event_CN849,22.56
I6P85F6F1S,T23RIBCT,Sea,"MPCZC08KD9 Street, City, Country",2023-12-20,327.39,Product_1I83D,Delivered,142.27,DTA8LYQ8,Not Returned,2023-12-20,Pending,Event_ILIVV,12.62
YFU3J40QMH,F4R28AS0,Land,"GRATFD8Z7G Street, City, Country",2023-12-20,278.0,Product_WVUD1,In Transit,589.17,918KGDG7,Not Returned,2023-12-10,Cleared,Event_6MDBE,43.12
DL3S9S68BJ,RAA7GRP2,Sea,"J3LE704W4U Street, City, Country",2023-12-15,422.07,Product_O3INS,Shipped,856.44,B8X8UHHU,Returned,2023-12-15,Cleared,Event_4QURK,22.48
7TCO6TEMXT,VHWF23YR,Air,"WD4OH3AERZ Street, City, Country",2023-12-10,84.11,Product_S3Q9P,In Transit,980.9,9EUFZJ5W,Returned,2023-12-20,Pending,Event_VZU5W,21.91
QDHCJ7MWRL,7HLJDPAM,Land,"CHTSOIYIAW Street, City, Country",2023-12-10,477.4,Product_8DZI6,Shipped,523.33,9DC07HOM,Not Returned,2023-12-15,Cleared,Event_269LJ,33.21
FMMF6XNB8B,EA5GJPAL,Land,"K9BYID0O6L Street, City, Country",2023-12-15,360.07,Product_DWIX2,Delivered,148.07,NKGMGUVG,Not Returned,2023-12-15,Pending,Event_UE8WY,14.21
WMOLK38HVI,Z0BBLKVU,Sea,"1FOOYNLX9D Street, City, Country",2023-12-20,429.0,Product_RLZZR,Shipped,510.16,VHFQNW1G,Returned,2023-12-20,Cleared,Event_YYXHX,23.51
BUIUKG4ERJ,0UBFPH3W,Land,"0O4SNFJB9M Street, City, Country",2023-12-10,159.29,Product_M088G,Shipped,895.71,WHWJJS6X,Returned,2023-12-20,Cleared,Event_MK5SO,35.65
ZP03U1FKIP,VB2UKINP,Land,"LYON56H5Q4 Street, City, Country",2023-12-20,426.49,Product_R88R6,In Transit,57.92,3644MSRP,Not Returned,2023-12-20,Cleared,Event_2BBDD,43.97
TLUGCVRQ0M,Y9IX1D7Q,Land,"I4HADY36YO Street, City, Country",2023-12-20,466.22,Product_PLEPY,Delivered,72.2,54VFSIZW,Not Returned,2023-12-20,Pending,Event_GLQKR,43.45
XOTETGQF01,8PE5OP7P,Land,"LQTMNKINXV Street, City, Country",2023-12-10,262.62,Product_RKC0A,In Transit,143.94,6RSUIAAG,Returned,2023-12-10,Pending,Event_TJTB7,26.74
FER8GXUDIP,ZQMHKNRL,Land,"EFMCTH5YT8 Street, City, Country",2023-12-10,362.74,Product_2YVMN,In Transit,442.25,RC2541RK,Not Returned,2023-12-20,Pending,Event_3KIZ2,21.39
3COI0JGEOW,N56WCVKC,Sea,"XKWE6N5JMO Street, City, Country",2023-12-20,86.98,Product_DVND3,Shipped,263.19,ZNUEQ9X5,Returned,2023-12-15,Pending,Event_6KN51,15.35
5U891VB4CQ,SFGNEDC4,Air,"OO7BA6ZVQS Street, City, Country",2023-12-20,110.69,Product_H2OLJ,Shipped,207.99,T18WQJ1V,Returned,2023-12-15,Pending,Event_ZL9U9,35.9
H4NAS0771P,6WFMJXJ3,Sea,"I8UBRJJTLX Street, City, Country",2023-12-20,70.09,Product_WRPVV,Delivered,209.28,E3TVIPFH,Not Returned,2023-12-20,Pending,Event_XYPKV,23.98
8C9VY341Q5,YEKAIWCP,Sea,"J4QTQX391D Street, City, Country",2023-12-15,244.17,Product_GHR3T,Delivered,732.5,5ONNYEOQ,Not Returned,2023-12-20,Pending,Event_MSMP1,34.39
FGT7SW8HPL,D94350LS,Land,"6W8B9B82SC Street, City, Country",2023-12-20,480.0,Product_9EPA8,Shipped,985.43,KG3VU9BY,Returned,2023-12-15,Cleared,Event_BCAZU,27.06
JFKZSBV8AP,TOCXYMW3,Land,"TIHC3T420X Street, City, Country",2023-12-20,498.42,Product_YSF2W,Delivered,796.48,EQ519U3P,Not Returned,2023-12-20,Cleared,Event_AOUNA,33.73
VEHRJ7OQAC,9KK11YEP,Land,"SQ7N83MBNV Street, City, Country",2023-12-10,156.26,Product_FYXTQ,Shipped,980.04,AP3OTCVY,Returned,2023-12-15,Pending,Event_DGGT6,19.56
GFDX62PY0N,5Q2TTCGK,Sea,"OW04A71UGX Street, City, Country",2023-12-10,300.98,Product_Z36QB,Delivered,626.46,1071SAJ6,Not Returned,2023-12-20,Cleared,Event_M0CG7,26.71
SUFVL1GU39,JA3RNS6J,Air,"5T4FXT15AW Street, City, Country",2023-12-10,372.74,Product_0XQWD,Shipped,635.46,N293ILQQ,Not Returned,2023-12-15,Pending,Event_MWY2V,26.96
4LB9J7J5O3,W1NCN7UO,Land,"56XK2R10ES Street, City, Country",2023-12-15,315.88,Product_XP46S,Delivered,108.72,XIEGFCC5,Not Returned,2023-12-15,Pending,Event_ATW4O,38.74
